Id,Nom,Description
109,Présence terrifiante," Chaque créature que le dragon choisit, se trouvant à 36 mètres ou moins de lui et consciente de sa présence, doit réussir un jet de sauvegarde de Sagesse DD 18 ou être effrayée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde d'une créature est une réussite ou si l'effet prend fin pour elle, la créature est immunisée à la Présence terrifiante du dragon pour les prochaines 24 heures."
109,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
109,Souffle de froid," Le dragon crache une tempête de glace dans un cône de 18 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Constitution DD 20, subissant 58 (13d8) dégâts de froid en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
109,Souffle paralysant," Le dragon exhale un gaz paralysant dans un cône de 18 mètres. Chaque créature présente dans la zone doit réussir un jet de sauvegarde de Constitution DD 20 ou être paralysée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite à ce nouveau jet de sauvegarde."
109,Changement de forme," Le dragon se métamorphose magiquement en un humanoïde ou en une bête d'un FP inférieur ou égal au sien, ou bien retrouve sa forme véritable. Il retrouve également sa forme véritable lorsqu'il meurt. Tout l'équipement qu'il porte ou transporte est absorbé ou porté par sa nouvelle forme (au choix du dragon). Dans sa nouvelle forme, le dragon conserve son alignement, ses points de vie, ses dés de vie, sa capacité à parler, ses maîtrises, sa résistance légendaire, ses actions de repaire, ses valeurs de caractéristique d'Intelligence, de Sagesse et de Charisme, ainsi que cette action. Ses statistiques et ses capacités sont quant à elles remplacées par celles de sa nouvelle forme, à l'exception des compétences de classe ou des actions légendaires de cette forme."
110,Attaques multiples, Le dragon peut utiliser sa Présence terrifiante. Il effectue ensuite trois attaques : une de morsure et deux avec ses griffes.
110,Morsure," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 4,50 m, une cible. <em>Touché</em>&nbsp;: 21 (2d10 + 10) dégâts perforants."
110,Griffes," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 17 (2d6 + 10) dégâts tranchants."
110,Queue," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 6 m, une cible. <em>Touché</em>&nbsp;: 19 (2d8 + 10) dégâts contondants."
110,Présence terrifiante," Chaque créature que le dragon choisit, se trouvant à 36 mètres ou moins de lui et consciente de sa présence, doit réussir un jet de sauvegarde de Sagesse DD 21 ou être effrayée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde d'une créature est une réussite ou si l'effet prend fin pour elle, la créature est immunisée à la Présence terrifiante du dragon pour les prochaines 24 heures."
110,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
110,Souffle de froid," Le dragon crache une tempête de glace dans un cône de 27 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Constitution DD 24, subissant 67 (15d8) dégâts de froid en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
110,Souffle paralysant," Le dragon exhale un gaz paralysant dans un cône de 27 mètres. Chaque créature présente dans la zone doit réussir un jet de sauvegarde de Constitution DD 24 ou être paralysée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite à ce nouveau jet de sauvegarde."
110,Changement de forme," Le dragon se métamorphose magiquement en un humanoïde ou en une bête d'un FP inférieur ou égal au sien, ou bien retrouve sa forme véritable. Il retrouve également sa forme véritable lorsqu'il meurt. Tout l'équipement qu'il porte ou transporte est absorbé ou porté par sa nouvelle forme (au choix du dragon). Dans sa nouvelle forme, le dragon conserve son alignement, ses points de vie, ses dés de vie, sa capacité à parler, ses maîtrises, sa résistance légendaire, ses actions de repaire, ses valeurs de caractéristique d'Intelligence, de Sagesse et de Charisme, ainsi que cette action. Ses statistiques et ses capacités sont quant à elles remplacées par celles de sa nouvelle forme, à l'exception des compétences de classe ou des actions légendaires de cette forme."
111,Morsure," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 9 (1d10 + 4) dégâts perforants."
111,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
111,Souffle de froid," Le dragon crache une tempête de glace dans un cône de 4,50 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Constitution DD 13, subissant 18 (4d8) dégâts de froid en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
111,Souffle paralysant," Le dragon exhale un gaz paralysant dans un cône de 4,50 mètres. Chaque créature présente dans la zone doit réussir un jet de sauvegarde de Constitution DD 13 ou être paralysée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite à ce nouveau jet de sauvegarde."
112,Attaques multiples, Le dragon effectue trois attaques : une de morsure et deux avec ses griffes.
112,Morsure," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 17 (2d10 + 6) dégâts perforants."
112,Griffes," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (2d6 + 6) dégâts tranchants."
112,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
112,Souffle de froid," Le dragon crache une tempête de glace dans un cône de 9 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Constitution DD 17, subissant 54 (12d8) dégâts de froid en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
112,Souffle paralysant," Le dragon exhale un gaz paralysant dans un cône de 9 mètres. Chaque créature présente dans la zone doit réussir un jet de sauvegarde de Constitution DD 17 ou être paralysée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite à ce nouveau jet de sauvegarde."
113,Attaques multiples, Le dragon effectue trois attaques : une de morsure et deux avec ses griffes.
113,Griffes," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 13 (2d6 + 6) dégâts tranchants."
113,Morsure," <em>Attaque au corps à corps avec une arme</em> : +10 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 17 (2d10 + 6) dégâts perforants + 3 (1d6) dégâts nécrotiques."
113,Souffle d'ombres (Recharge 5-6)," Le dragon exhale des flammes d'ombre dans un cône de 9 mètres. Toutes les créatures dans la zone doivent effectuer un jet de sauvegarde de Dextérité DD 18, subissant 56 (16d6) dégâts nécrotiques en cas d'échec, ou la moitié de ces dégâts en cas de réussite. Un humanoïde dont les points de vie tombent à 0 suite à ces dégâts meurt sur le champ, et une ombre morte-vivante surgit de son corps et agit immédiatement après le dragon dans l'ordre d'initiative. L'ombre est sous le contrôle du dragon."
114,Attaques multiples, Le dragon peut utiliser sa Présence terrifiante. Il effectue ensuite trois attaques : une de morsure et deux avec ses griffes.
114,Morsure," <em>Attaque au corps à corps avec une arme</em> : +14 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 19 (2d10 + 8) dégâts perforants."
114,Griffes," <em>Attaque au corps à corps avec une arme</em> : +14 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 15 (2d6 + 8) dégâts tranchants."
114,Queue," <em>Attaque au corps à corps avec une arme</em> : +14 au toucher, allonge 4,50 m, une cible. <em>Touché</em>&nbsp;: 17 (2d8 + 8) dégâts contondants."
114,Présence terrifiante," Chaque créature que le dragon choisit, se trouvant à 36 mètres ou moins de lui et consciente de sa présence, doit réussir un jet de sauvegarde de Sagesse DD 21 ou être effrayée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde d'une créature est une réussite ou si l'effet prend fin pour elle, la créature est immunisée à la Présence terrifiante du dragon pour les prochaines 24 heures."
114,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
114,Souffle de feu," Le dragon crache des flammes dans un cône de 18 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Dextérité DD 21, subissant 66 (12d10) dégâts de feu en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
114,Souffle affaiblissant," Le dragon exhale un gaz dans un cône de 18 mètres. Chaque créature présente dans la zone doit réussir un jet de sauvegarde de Force DD 21 ou avoir un désavantage aux jets d'attaque basés sur la Force, aux jets de Force et aux jets de sauvegarde de Force. L'effet dure 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite à ce nouveau jet de sauvegarde."
114,Changement de forme," Le dragon se métamorphose magiquement en un humanoïde ou en une bête d'un FP inférieur ou égal au sien, ou bien retrouve sa forme véritable. Il retrouve également sa forme véritable lorsqu'il meurt. Tout l'équipement qu'il porte ou transporte est absorbé ou porté par sa nouvelle forme (au choix du dragon). Dans sa nouvelle forme, le dragon conserve son alignement, ses points de vie, ses dés de vie, sa capacité à parler, ses maîtrises, sa résistance légendaire, ses actions de repaire, ses valeurs de caractéristique d'Intelligence, de Sagesse et de Charisme, ainsi que cette action. Ses statistiques et ses capacités sont quant à elles remplacées par celles de sa nouvelle forme, à l'exception des compétences de classe ou des actions légendaires de cette forme."
115,Attaques multiples, Le dragon peut utiliser sa Présence terrifiante. Il effectue ensuite trois attaques : une de morsure et deux avec ses griffes.
115,Morsure," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 4,50 m, une cible. <em>Touché</em>&nbsp;: 21 (2d10 + 10) dégâts perforants."
115,Griffes," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 3 m, une cible. <em>Touché</em>&nbsp;: 17 (2d6 + 10) dégâts tranchants."
115,Queue," <em>Attaque au corps à corps avec une arme</em> : +17 au toucher, allonge 6 m, une cible. <em>Touché</em>&nbsp;: 19 (2d8 + 10) dégâts contondants."
115,Présence terrifiante," Chaque créature que le dragon choisit, se trouvant à 36 mètres ou moins de lui et consciente de sa présence, doit réussir un jet de sauvegarde de Sagesse DD 24 ou être effrayée pendant 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite. Si le jet de sauvegarde d'une créature est une réussite ou si l'effet prend fin pour elle, la créature est immunisée à la Présence terrifiante du dragon pour les prochaines 24 heures."
115,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
115,Souffle de feu," Le dragon crache des flammes dans un cône de 27 mètres. Chaque créature présente dans la zone doit effectuer un jet de sauvegarde de Dextérité DD 24, subissant 71 (13d10) dégâts de feu en cas d'échec, ou la moitié de ces dégâts en cas de réussite."
115,Souffle affaiblissant," Le dragon exhale un gaz dans un cône de 27 mètres. Chaque créature présente dans la zone doit réussir un jet de sauvegarde de Force DD 24 ou avoir un désavantage aux jets d'attaque basés sur la Force, aux jets de Force et aux jets de sauvegarde de Force. L'effet dure 1 minute. Une créature peut retenter son jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet qui l'affecte en cas de réussite à ce nouveau jet de sauvegarde."
115,Changement de forme," Le dragon se métamorphose magiquement en un humanoïde ou en une bête d'un FP inférieur ou égal au sien, ou bien retrouve sa forme véritable. Il retrouve également sa forme véritable lorsqu'il meurt. Tout l'équipement qu'il porte ou transporte est absorbé ou porté par sa nouvelle forme (au choix du dragon). Dans sa nouvelle forme, le dragon conserve son alignement, ses points de vie, ses dés de vie, sa capacité à parler, ses maîtrises, sa résistance légendaire, ses actions de repaire, ses valeurs de caractéristique d'Intelligence, de Sagesse et de Charisme, ainsi que cette action. Ses statistiques et ses capacités sont quant à elles remplacées par celles de sa nouvelle forme, à l'exception des compétences de classe ou des actions légendaires de cette forme."
116,Morsure," <em>Attaque au corps à corps avec une arme</em> : +6 au toucher, allonge 1,50 m, une cible. <em>Touché</em>&nbsp;: 9 (1d10 + 4) dégâts perforants."
116,Souffles (Recharge 5-6), Le dragon utilise l'un des souffles de combat présentés ci-dessous.
